Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume
20-Oct-21,20:10,865.93,0.15,0.02,865.68,865.41,866.15,"107,932"
20-Oct-21,20:05,865.78,-0.49,-0.06,866.34,865.55,866.4,"83,959"
20-Oct-21,20:00,866.27,0.13,0.02,866.06,865.75,866.58,"81,507"
20-Oct-21,19:55,866.14,-0.08,-0.01,866.14,865.8,866.51,"73,735"
20-Oct-21,19:50,866.22,0.81,0.09,865.52,864.51,866.73,"178,645"
20-Oct-21,19:45,865.41,0.25,0.03,865.01,865,866,"60,038"
20-Oct-21,19:40,865.16,-2.09,-0.24,867.25,864.98,867.27,"152,694"
20-Oct-21,19:35,867.25,0.08,0.01,867.19,866.63,867.49,"86,826"
20-Oct-21,19:30,867.17,0.61,0.07,866.7,866.41,867.2,"65,782"
20-Oct-21,19:25,866.56,-0.26,-0.03,866.65,866.25,866.89,"59,059"
20-Oct-21,19:20,866.82,-0.11,-0.01,866.94,866.63,867.18,"60,668"
20-Oct-21,19:15,866.94,0.28,0.03,866.7,866,867.18,"75,294"
20-Oct-21,19:10,866.65,0.16,0.02,866.46,865.58,867.01,"110,569"
20-Oct-21,19:05,866.49,0.1,0.01,866.29,865.67,867.25,"130,593"
20-Oct-21,19:00,866.39,2.71,0.31,863.61,863.5,867,"240,211"
20-Oct-21,18:55,863.68,-1.04,-0.12,864.7,862.8,864.88,"114,472"
20-Oct-21,18:50,864.72,-1.18,-0.14,865.85,864.53,866.75,"182,191"
20-Oct-21,18:45,865.9,0.38,0.04,865.51,865.11,866.25,"116,427"
20-Oct-21,18:40,865.52,1.52,0.18,864.11,864.03,865.61,"155,713"
20-Oct-21,18:35,864,0.25,0.03,863.75,863.19,864.33,"71,291"
20-Oct-21,18:30,863.75,0.69,0.08,863.05,862.83,863.78,"72,704"
20-Oct-21,18:25,863.06,0.4,0.05,862.61,861.05,863.73,"174,312"
20-Oct-21,18:20,862.66,-2.34,-0.27,865.03,862.55,865.03,"152,468"
20-Oct-21,18:15,865,0.44,0.05,864.6,864.47,865.71,"90,827"
20-Oct-21,18:10,864.56,-1.17,-0.14,865.73,864.51,865.96,"99,036"
20-Oct-21,18:05,865.73,-0.88,-0.1,866.62,865.31,867,"70,616"
20-Oct-21,18:00,866.62,0.29,0.03,866.31,866.15,866.83,"57,173"
20-Oct-21,17:55,866.32,-0.48,-0.06,866.81,865.72,866.81,"49,932"
20-Oct-21,17:50,866.8,0.83,0.1,866.13,866,867,"67,347"
20-Oct-21,17:45,865.97,-0.09,-0.01,866.29,865.59,866.69,"67,464"
20-Oct-21,17:40,866.06,-0.41,-0.05,866.45,866.06,866.77,"49,952"
20-Oct-21,17:35,866.47,1.29,0.15,865.28,865.13,866.55,"75,782"
20-Oct-21,17:30,865.18,-0.52,-0.06,865.62,865.07,865.73,"51,466"
20-Oct-21,17:25,865.7,-0.34,-0.04,866.09,865.4,866.22,"53,109"
20-Oct-21,17:20,866.04,0.13,0.02,866.13,865.6,866.5,"69,443"
20-Oct-21,17:15,865.91,-1.41,-0.16,867.38,865.9,867.38,"90,621"
20-Oct-21,17:10,867.32,-0.31,-0.04,867.73,867.27,867.74,"42,121"
20-Oct-21,17:05,867.63,-0.35,-0.04,868.09,867.05,868.15,"82,120"
20-Oct-21,17:00,867.98,0.41,0.05,867.71,867.3,868.24,"98,352"
20-Oct-21,16:55,867.57,0.44,0.05,867,866.8,867.84,"111,220"
20-Oct-21,16:50,867.13,0.38,0.04,866.57,866.16,867.33,"63,127"
20-Oct-21,16:45,866.75,-0.38,-0.04,867.19,865.79,867.33,"76,243"
20-Oct-21,16:40,867.13,0.52,0.06,866.71,866.5,867.25,"64,589"
20-Oct-21,16:35,866.61,0.36,0.04,866.16,865.76,867.49,"120,617"
20-Oct-21,16:30,866.25,-0.43,-0.05,866.78,865.47,867.25,"137,910"
20-Oct-21,16:25,866.69,1.14,0.13,865.55,864.4,866.74,"114,102"
20-Oct-21,16:20,865.55,0.41,0.05,865.12,864.22,865.93,"84,848"
20-Oct-21,16:15,865.14,0.59,0.07,864.56,863.86,865.53,"103,198"
20-Oct-21,16:10,864.55,0.46,0.05,864.18,863.76,864.92,"93,513"
20-Oct-21,16:05,864.09,0.03,0,864.19,863.52,864.91,"139,604"
20-Oct-21,16:00,864.06,-1.76,-0.2,865.85,863.8,866.29,"171,654"
20-Oct-21,15:55,865.82,-0.94,-0.11,866.87,865.29,867.17,"120,611"
20-Oct-21,15:50,866.76,-0.24,-0.03,866.94,866,867.52,"114,955"
20-Oct-21,15:45,867,-0.63,-0.07,867.71,865.85,867.71,"155,377"
20-Oct-21,15:40,867.63,-0.37,-0.04,867.83,866.88,868.33,"145,301"
20-Oct-21,15:35,868,-0.1,-0.01,868.11,867.51,869.49,"272,473"
20-Oct-21,15:30,868.1,2.25,0.26,866,865.8,868.18,"294,028"
20-Oct-21,15:25,865.85,-0.08,-0.01,865.98,864.76,866.26,"168,501"
20-Oct-21,15:20,865.93,3.25,0.38,862.71,862.1,866.67,"321,508"
20-Oct-21,15:15,862.68,-0.13,-0.02,862.82,861.29,863.34,"170,093"
20-Oct-21,15:10,862.81,0.36,0.04,862.44,861.82,863.66,"179,830"
20-Oct-21,15:05,862.45,0.29,0.03,862.16,860.6,862.68,"216,429"
20-Oct-21,15:00,862.16,1.02,0.12,861,860.11,863.57,"177,578"
20-Oct-21,14:55,861.14,-3.01,-0.35,864.14,860,864.7,"266,117"
20-Oct-21,14:50,864.15,0.58,0.07,863.48,861.09,864.32,"271,709"
20-Oct-21,14:45,863.57,3.12,0.36,860.19,858.65,863.73,"333,317"
20-Oct-21,14:40,860.45,-1.75,-0.2,862.58,857.38,862.83,"536,782"
20-Oct-21,14:35,862.2,-2.07,-0.24,865.35,861.61,865.75,"540,517"
19-Oct-21,21:05,864.27,0.11,0.01,864.17,864.09,864.27,"254,134"
19-Oct-21,21:00,864.16,-0.16,-0.02,864.3,862.75,864.5,"538,981"
19-Oct-21,20:55,864.32,-0.76,-0.09,865.08,864.19,865.78,"255,818"
19-Oct-21,20:50,865.08,0.58,0.07,864.66,864.1,865.69,"177,407"
19-Oct-21,20:45,864.5,-2.41,-0.28,866.68,864.01,867,"253,225"
19-Oct-21,20:40,866.91,0.03,0,866.88,866.41,868.02,"131,702"
19-Oct-21,20:35,866.88,-1.02,-0.12,867.79,866.2,867.9,"143,656"
19-Oct-21,20:30,867.9,0.36,0.04,867.48,867.48,868.46,"89,095"
19-Oct-21,20:25,867.54,-0.45,-0.05,868,867.26,868.8,"169,158"
19-Oct-21,20:20,867.99,1.58,0.18,866.37,865.55,867.99,"233,302"
19-Oct-21,20:15,866.41,-2.39,-0.27,868.8,866.33,868.96,"235,395"
19-Oct-21,20:10,868.8,-1.37,-0.16,870.31,868.8,870.66,"92,043"
19-Oct-21,20:05,870.17,0.63,0.07,869.47,868.72,870.37,"119,638"
19-Oct-21,20:00,869.54,0.74,0.09,868.86,868.21,870.14,"124,747"
19-Oct-21,19:55,868.8,-0.49,-0.06,869.3,868.18,869.46,"88,279"
19-Oct-21,19:50,869.29,0.09,0.01,869.29,868.72,869.45,"86,090"
19-Oct-21,19:45,869.2,0.17,0.02,869.15,868.09,869.39,"98,678"
19-Oct-21,19:40,869.03,-0.81,-0.09,869.82,868.17,869.87,"135,169"
19-Oct-21,19:35,869.84,-0.61,-0.07,870.54,869.09,870.55,"120,430"
19-Oct-21,19:30,870.45,-1.34,-0.15,871.88,869.59,871.9,"182,560"
19-Oct-21,19:25,871.79,0.51,0.06,871.08,871.07,872.06,"88,648"
19-Oct-21,19:20,871.28,-1.61,-0.18,872.85,871.08,873.04,"157,459"
19-Oct-21,19:15,872.89,-0.13,-0.01,873,872.59,873.35,"89,671"
19-Oct-21,19:10,873.02,0.38,0.04,872.74,872.06,873.64,"146,931"
19-Oct-21,19:05,872.64,-1.89,-0.22,874.5,872.64,874.64,"99,272"
19-Oct-21,19:00,874.53,0.73,0.08,873.95,873.46,874.65,"87,612"
19-Oct-21,18:55,873.8,-0.25,-0.03,874,873.8,874.75,"77,970"
19-Oct-21,18:50,874.05,-0.32,-0.04,874.31,873.64,874.68,"86,389"
19-Oct-21,18:45,874.37,0.09,0.01,874.24,874.03,874.7,"67,515"
19-Oct-21,18:40,874.28,-0.39,-0.05,874.67,873.63,874.74,"81,356"
19-Oct-21,18:35,874.67,0.29,0.03,874.5,874.28,875.2,"91,619"
19-Oct-21,18:30,874.38,-1.39,-0.16,875.73,874.3,875.97,"196,384"
19-Oct-21,18:25,875.77,1.91,0.22,873.84,873.61,875.85,"345,149"
19-Oct-21,18:20,873.86,0.01,0,873.73,873.39,874,"88,235"
19-Oct-21,18:15,873.86,0.27,0.03,873.59,873.21,874.33,"167,622"
19-Oct-21,18:10,873.59,0.28,0.03,873.47,872.65,873.81,"122,560"
19-Oct-21,18:05,873.31,1.6,0.18,871.75,871.65,873.42,"147,558"
19-Oct-21,18:00,871.71,0.5,0.06,871.3,871.04,872.11,"83,746"
19-Oct-21,17:55,871.21,-1.91,-0.22,873.07,870.62,873.25,"150,639"
19-Oct-21,17:50,873.12,0.62,0.07,872.51,872.42,873.13,"82,289"
19-Oct-21,17:45,872.5,0.64,0.07,871.85,871.85,872.82,"71,380"
19-Oct-21,17:40,871.86,-0.29,-0.03,872.2,871.77,872.79,"92,930"
19-Oct-21,17:35,872.15,-0.76,-0.09,872.91,871.77,873.62,"237,639"
19-Oct-21,17:30,872.91,0.78,0.09,872.08,871.98,873.43,"181,055"
19-Oct-21,17:25,872.13,-0.12,-0.01,872.26,871.17,872.39,"128,206"
19-Oct-21,17:20,872.25,1.03,0.12,871.25,871.25,872.88,"219,332"
19-Oct-21,17:15,871.22,-0.03,0,871.27,870.5,871.73,"106,908"
19-Oct-21,17:10,871.26,0.33,0.04,871.02,869.75,871.34,"96,116"
19-Oct-21,17:05,870.92,0.38,0.04,870.7,870.17,871.75,"160,368"
19-Oct-21,17:00,870.55,0.73,0.08,869.81,869.8,871.5,"183,025"
19-Oct-21,16:55,869.82,-0.48,-0.06,870.37,869.03,871.24,"151,750"
19-Oct-21,16:50,870.3,-0.26,-0.03,870.59,869.36,871.35,"165,676"
19-Oct-21,16:45,870.56,0.17,0.02,870.45,869.6,871.25,"140,551"
19-Oct-21,16:40,870.39,2.11,0.24,868.37,868.35,870.64,"130,257"
19-Oct-21,16:35,868.29,-0.85,-0.1,869.13,868.12,869.27,"133,878"
19-Oct-21,16:30,869.13,-1.05,-0.12,870.2,868.19,870.35,"130,234"
19-Oct-21,16:25,870.18,0.18,0.02,870.02,869.8,871.22,"157,039"
19-Oct-21,16:20,870,1,0.12,869.2,868.93,870.44,"151,372"
19-Oct-21,16:15,869,1.53,0.18,867.41,866.88,869.25,"154,495"
19-Oct-21,16:10,867.47,-0.73,-0.08,868.07,867.06,868.21,"123,265"
19-Oct-21,16:05,868.21,-2.07,-0.24,870.27,867.5,870.3,"182,381"
19-Oct-21,16:00,870.28,-0.53,-0.06,870.82,869.6,870.88,"155,206"
19-Oct-21,15:55,870.81,1.38,0.16,869.43,869.18,871.55,"250,175"
19-Oct-21,15:50,869.43,2.5,0.29,867,866.93,869.89,"186,662"
19-Oct-21,15:45,866.93,-0.77,-0.09,867.66,866.9,869,"193,283"
19-Oct-21,15:40,867.7,0.67,0.08,867,866.65,867.97,"148,595"
19-Oct-21,15:35,867.03,-1.73,-0.2,868.75,866.6,868.87,"302,523"
19-Oct-21,15:30,868.76,-1.33,-0.15,870.09,868.35,871.19,"312,314"
19-Oct-21,15:25,870.09,2.84,0.33,867.32,867.1,870.32,"365,042"
19-Oct-21,15:20,867.25,0.25,0.03,867.15,866.64,868.14,"273,499"
19-Oct-21,15:15,867,2.49,0.29,864.43,863.57,867.05,"389,900"
19-Oct-21,15:10,864.51,-0.77,-0.09,865.3,863.45,865.97,"337,683"
19-Oct-21,15:05,865.28,0.66,0.08,864.65,862.51,865.5,"722,787"
19-Oct-21,15:00,864.62,-4.68,-0.54,869.13,864.61,869.35,"597,722"
19-Oct-21,14:55,869.3,-3.02,-0.35,872.21,868.65,872.9,"352,022"
19-Oct-21,14:50,872.32,3.11,0.36,869.23,869.01,872.38,"429,601"
19-Oct-21,14:45,869.21,-3.05,-0.35,872.36,868.29,872.95,"538,861"
19-Oct-21,14:40,872.26,0.13,0.02,872.15,869.9,873.22,"617,813"
19-Oct-21,14:35,872.13,2.01,0.23,877.53,870.75,877.95,"1,107,384"
18-Oct-21,21:05,870.11,0,0,870.11,870.11,870.11,"1,141,667"
18-Oct-21,21:00,870.11,-0.24,-0.03,870.4,870.01,871.07,"665,649"
18-Oct-21,20:55,870.35,1.15,0.13,869.34,869.01,870.76,"316,978"
18-Oct-21,20:50,869.2,-1,-0.11,870.24,868.55,870.68,"287,134"
18-Oct-21,20:45,870.2,1.84,0.21,868.32,868.07,870.42,"327,358"
18-Oct-21,20:40,868.37,-2.74,-0.31,871.17,867.5,871.48,"447,405"
18-Oct-21,20:35,871.1,-1.7,-0.19,872.65,871.02,872.7,"144,455"
18-Oct-21,20:30,872.8,0.19,0.02,872.61,871.4,872.8,"153,042"
18-Oct-21,20:25,872.61,-0.39,-0.04,872.96,872.4,873.68,"187,332"
18-Oct-21,20:20,873,2.1,0.24,870.96,870.74,873.35,"233,614"
18-Oct-21,20:15,870.91,-1.02,-0.12,871.94,870.67,871.99,"198,675"
18-Oct-21,20:10,871.93,-0.07,-0.01,871.95,871.78,872.46,"104,853"
18-Oct-21,20:05,872,-0.53,-0.06,872.59,871.5,872.66,"113,543"
18-Oct-21,20:00,872.54,0.53,0.06,871.92,871.8,873.42,"146,305"
18-Oct-21,19:55,872,-2.07,-0.24,873.99,871.8,874.17,"164,147"
18-Oct-21,19:50,874.07,1.96,0.22,872.34,872.03,874.89,"358,750"
18-Oct-21,19:45,872.11,-0.15,-0.02,872.1,871.8,872.57,"88,584"
18-Oct-21,19:40,872.26,-0.48,-0.05,872.57,871.72,872.88,"111,445"
18-Oct-21,19:35,872.74,-0.25,-0.03,872.98,872.45,873.09,"90,803"
18-Oct-21,19:30,872.98,-0.14,-0.02,873.06,871.74,873.33,"176,080"
18-Oct-21,19:25,873.13,2.29,0.26,870.83,870.54,873.34,"342,296"
18-Oct-21,19:20,870.83,-0.38,-0.04,871.19,870.79,871.9,"148,344"
18-Oct-21,19:15,871.21,-0.25,-0.03,871.38,870.94,872,"169,998"
18-Oct-21,19:10,871.46,-0.74,-0.08,872.28,871.1,872.75,"213,946"
18-Oct-21,19:05,872.2,-0.64,-0.07,872.77,871.3,872.95,"205,584"
18-Oct-21,19:00,872.84,0.09,0.01,872.65,871.54,872.93,"311,229"
18-Oct-21,18:55,872.75,-1.25,-0.14,874.11,872.54,874.13,"198,380"
18-Oct-21,18:50,874,-0.55,-0.06,874.54,873.42,874.69,"242,366"
18-Oct-21,18:45,874.55,0.72,0.08,873.83,873.8,875.26,"382,038"
18-Oct-21,18:40,873.83,0.74,0.08,873.09,872.33,874.69,"383,342"
18-Oct-21,18:35,873.1,2.05,0.24,871.08,870.47,873.4,"401,364"
18-Oct-21,18:30,871.04,-0.2,-0.02,871.25,869.22,871.32,"355,393"
18-Oct-21,18:25,871.24,4.04,0.47,867.19,866.74,872.07,"538,929"
18-Oct-21,18:20,867.2,1.14,0.13,866.07,866.07,867.61,"240,910"
18-Oct-21,18:15,866.06,-0.17,-0.02,866.23,865.24,866.24,"153,300"
18-Oct-21,18:10,866.23,2.9,0.34,863.33,863.3,866.3,"305,138"
18-Oct-21,18:05,863.33,-0.11,-0.01,863.47,861.9,863.62,"162,052"
18-Oct-21,18:00,863.44,-0.3,-0.03,863.74,863.3,864.24,"228,167"
18-Oct-21,17:55,863.74,0.03,0,863.71,862.94,863.82,"99,822"
18-Oct-21,17:50,863.71,0.69,0.08,863.12,862.67,863.81,"118,940"
18-Oct-21,17:45,863.02,-0.36,-0.04,863.52,862.9,863.81,"109,936"
18-Oct-21,17:40,863.38,0.08,0.01,863.33,863.17,863.71,"88,510"
18-Oct-21,17:35,863.3,-2.15,-0.25,865.47,862.64,865.5,"241,542"
18-Oct-21,17:30,865.44,1.4,0.16,864,863.09,865.48,"313,453"
18-Oct-21,17:25,864.04,2.29,0.27,861.7,860.6,864.25,"318,955"
18-Oct-21,17:20,861.75,0.85,0.1,860.99,860.35,861.81,"157,491"
18-Oct-21,17:15,860.9,-0.47,-0.05,861.39,860.75,861.98,"100,333"
18-Oct-21,17:10,861.37,0.25,0.03,861.13,860.81,861.54,"57,255"
18-Oct-21,17:05,861.12,1.29,0.15,859.84,859.72,861.82,"184,089"
18-Oct-21,17:00,859.83,-1.67,-0.19,861.5,859.23,861.57,"191,275"
18-Oct-21,16:55,861.5,-0.51,-0.06,862.07,861.4,862.2,"114,862"
18-Oct-21,16:50,862.01,1.41,0.16,860.57,860.5,862.18,"248,839"
18-Oct-21,16:45,860.6,1.62,0.19,859.05,859.01,861.3,"228,038"
18-Oct-21,16:40,858.98,-0.7,-0.08,859.76,858.84,860.61,"171,355"
18-Oct-21,16:35,859.68,-0.76,-0.09,860.29,859.4,860.9,"167,973"
18-Oct-21,16:30,860.44,0.1,0.01,860.3,859.69,860.83,"167,348"
18-Oct-21,16:25,860.34,-0.29,-0.03,860.7,860.06,861,"162,163"
18-Oct-21,16:20,860.63,0.34,0.04,860.27,860.03,860.84,"200,931"
18-Oct-21,16:15,860.29,0.03,0,860.38,859.5,860.7,"293,723"
18-Oct-21,16:10,860.26,-1.07,-0.12,861.49,860.26,862.18,"217,495"
18-Oct-21,16:05,861.33,-0.91,-0.11,862.17,861.2,862.31,"186,717"
18-Oct-21,16:00,862.24,-0.59,-0.07,862.96,861.66,863.38,"287,595"
18-Oct-21,15:55,862.83,-0.24,-0.03,863.34,862.75,863.69,"191,076"
18-Oct-21,15:50,863.07,0.72,0.08,862.26,862.26,863.9,"185,958"
18-Oct-21,15:45,862.35,0.29,0.03,862.03,861.83,863.39,"187,523"
18-Oct-21,15:40,862.06,0.12,0.01,861.91,860.8,862.39,"215,723"
18-Oct-21,15:35,861.94,-1.66,-0.19,863.58,861.64,864.62,"322,494"
18-Oct-21,15:30,863.6,2.64,0.31,860.9,860.19,864.03,"367,674"
18-Oct-21,15:25,860.96,-0.79,-0.09,861.75,860.3,861.9,"165,962"
18-Oct-21,15:20,861.75,-1.47,-0.17,863.17,860.37,863.76,"363,415"
18-Oct-21,15:15,863.22,-0.35,-0.04,863.52,861.67,863.58,"362,263"
18-Oct-21,15:10,863.57,3.81,0.44,860.03,859.93,863.57,"355,817"
18-Oct-21,15:05,859.76,-0.62,-0.07,860.38,858.7,861,"384,621"
18-Oct-21,15:00,860.38,1.02,0.12,859.19,858.85,862.91,"498,243"
18-Oct-21,14:55,859.36,0.64,0.07,858.83,858.55,861.96,"461,891"
18-Oct-21,14:50,858.72,-1.99,-0.23,860.73,858.51,861.84,"493,614"
18-Oct-21,14:45,860.71,3.97,0.46,857.1,857.04,862.64,"844,526"
18-Oct-21,14:40,856.74,-0.63,-0.07,857.53,855.12,858.14,"653,661"
18-Oct-21,14:35,857.38,14.35,1.7,851.79,851.47,861.95,"1,586,504"
15-Oct-21,21:05,843.03,-0.04,0,843.07,843.03,843.07,"393,631"
15-Oct-21,21:00,843.07,1.58,0.19,841.53,841.05,843.21,"776,579"
15-Oct-21,20:55,841.49,-0.68,-0.08,842.18,840.97,842.45,"428,335"
15-Oct-21,20:50,842.17,1.23,0.15,840.93,840.77,842.2,"596,599"
15-Oct-21,20:45,840.94,1.62,0.19,839.25,839.17,841,"458,799"
15-Oct-21,20:40,839.32,-0.6,-0.07,839.9,838.95,839.98,"228,401"
15-Oct-21,20:35,839.92,0.93,0.11,838.81,838.63,839.99,"343,237"
15-Oct-21,20:30,838.99,0.13,0.02,838.82,838.63,839.99,"283,395"
15-Oct-21,20:25,838.86,1.6,0.19,837.33,837.2,839.99,"500,337"
15-Oct-21,20:20,837.26,1.31,0.16,835.91,835.9,837.41,"340,433"
15-Oct-21,20:15,835.95,1.57,0.19,834.23,834.21,836.1,"260,103"
15-Oct-21,20:10,834.38,-0.32,-0.04,834.55,834.14,835,"196,931"
15-Oct-21,20:05,834.7,0.53,0.06,834.15,834.15,834.76,"186,331"
15-Oct-21,20:00,834.17,0.7,0.08,833.43,833.25,834.35,"179,939"
15-Oct-21,19:55,833.47,0.81,0.1,832.66,832.55,833.5,"121,557"
15-Oct-21,19:50,832.66,0.15,0.02,832.45,832.2,832.69,"70,263"
15-Oct-21,19:45,832.51,-0.29,-0.03,832.81,832.41,833.13,"109,429"
15-Oct-21,19:40,832.8,0.81,0.1,831.87,831.87,833.37,"162,888"
15-Oct-21,19:35,831.99,-0.01,0,832.07,831.78,832.12,"68,658"
15-Oct-21,19:30,832,0.31,0.04,831.69,831.55,832.2,"82,195"
15-Oct-21,19:25,831.69,-0.36,-0.04,832.05,831.69,832.08,"64,765"
15-Oct-21,19:20,832.05,-0.11,-0.01,832.1,831.88,832.3,"62,086"
15-Oct-21,19:15,832.16,-0.32,-0.04,832.5,831.88,832.65,"69,168"
15-Oct-21,19:10,832.48,-0.04,0,832.4,831.75,832.48,"113,669"
15-Oct-21,19:05,832.52,-0.47,-0.06,832.86,832.4,833,"60,691"
15-Oct-21,19:00,832.98,0.56,0.07,832.38,832.15,833.13,"75,293"
15-Oct-21,18:55,832.42,-0.27,-0.03,832.79,832.24,833.11,"53,584"
15-Oct-21,18:50,832.69,0.29,0.03,832.32,832.02,833,"98,096"
15-Oct-21,18:45,832.4,-0.53,-0.06,832.86,832,832.87,"107,656"
15-Oct-21,18:40,832.93,-0.13,-0.02,833,832.85,833.19,"77,953"
15-Oct-21,18:35,833.06,-0.14,-0.02,833.11,832.85,833.41,"51,327"
15-Oct-21,18:30,833.2,-0.32,-0.04,833.53,832.68,833.7,"78,258"
15-Oct-21,18:25,833.52,-0.09,-0.01,833.64,833.18,833.72,"74,427"
15-Oct-21,18:20,833.61,0.11,0.01,833.6,832.77,833.79,"107,401"
15-Oct-21,18:15,833.5,0.03,0,833.33,833.33,834.47,"124,666"
15-Oct-21,18:10,833.47,0.85,0.1,832.72,832.69,834.28,"126,019"
15-Oct-21,18:05,832.62,0.11,0.01,832.6,832.25,833.04,"90,325"
15-Oct-21,18:00,832.51,-0.78,-0.09,833.3,832.33,833.36,"87,524"
15-Oct-21,17:55,833.29,-0.21,-0.03,833.45,833.29,833.75,"52,515"
15-Oct-21,17:50,833.5,0.26,0.03,833.22,832.88,833.5,"85,341"
15-Oct-21,17:45,833.24,0.13,0.02,833.12,833.07,834.16,"127,292"
15-Oct-21,17:40,833.11,0.07,0.01,833.03,833.03,833.57,"64,562"
15-Oct-21,17:35,833.04,-0.71,-0.09,833.76,833.01,833.89,"111,398"
15-Oct-21,17:30,833.75,1.75,0.21,832.01,831.32,833.8,"189,647"
15-Oct-21,17:25,832,0.07,0.01,831.96,831.72,832.45,"111,659"
15-Oct-21,17:20,831.93,-0.45,-0.05,832.4,831.91,832.63,"139,572"
15-Oct-21,17:15,832.38,-0.23,-0.03,832.54,832.27,833.42,"134,176"
15-Oct-21,17:10,832.61,-0.44,-0.05,833.06,831.99,833.19,"186,560"
15-Oct-21,17:05,833.06,-0.4,-0.05,833.61,832.93,833.82,"132,698"
15-Oct-21,17:00,833.45,-0.25,-0.03,833.7,833.25,834.67,"232,343"
15-Oct-21,16:55,833.7,0.1,0.01,833.38,833.2,833.95,"172,885"
15-Oct-21,16:50,833.6,-0.08,-0.01,833.67,833.23,834.32,"134,367"
15-Oct-21,16:45,833.68,-1.51,-0.18,835.23,833.32,835.38,"235,347"
15-Oct-21,16:40,835.19,1.27,0.15,833.98,833.97,835.6,"406,705"
15-Oct-21,16:35,833.93,-0.18,-0.02,834.1,833.03,834.49,"217,408"
15-Oct-21,16:30,834.1,-1.04,-0.12,835.01,834,835.2,"174,496"
15-Oct-21,16:25,835.14,0.32,0.04,834.88,834,835.53,"357,174"
15-Oct-21,16:20,834.82,1.01,0.12,833.87,833.81,835.21,"388,762"
15-Oct-21,16:15,833.81,1.88,0.23,831.91,831.9,833.98,"233,096"
15-Oct-21,16:10,831.93,0.23,0.03,831.59,831.54,832.31,"161,881"
15-Oct-21,16:05,831.7,-1.16,-0.14,832.9,831.4,833.52,"262,075"
15-Oct-21,16:00,832.87,0.7,0.08,832.14,832.04,833.23,"309,681"
15-Oct-21,15:55,832.17,2.22,0.27,829.91,829.75,832.5,"375,542"
15-Oct-21,15:50,829.95,-0.75,-0.09,830.72,829.65,830.72,"223,780"
15-Oct-21,15:45,830.7,0.51,0.06,830.3,830.01,831.16,"329,370"
15-Oct-21,15:40,830.19,2.82,0.34,827.4,827.31,830.91,"697,796"
15-Oct-21,15:35,827.37,1.77,0.21,825.63,825.63,827.8,"315,846"
15-Oct-21,15:30,825.6,-0.59,-0.07,826.14,825.44,826.39,"157,988"
15-Oct-21,15:25,826.19,1.2,0.14,824.89,824.89,826.35,"165,413"
15-Oct-21,15:20,825,-1.13,-0.14,826.14,824.43,826.2,"250,621"
15-Oct-21,15:15,826.12,-0.48,-0.06,826.66,825.41,827.17,"271,665"
15-Oct-21,15:10,826.6,0.13,0.02,826.55,825.9,826.88,"211,340"
15-Oct-21,15:05,826.47,-0.59,-0.07,827.1,826.01,827.77,"234,537"
15-Oct-21,15:00,827.06,-0.57,-0.07,827.6,825.88,827.85,"450,758"
15-Oct-21,14:55,827.63,0.98,0.12,826.66,826.66,828.32,"291,172"
15-Oct-21,14:50,826.65,0.65,0.08,826.1,825.83,827.74,"432,986"
15-Oct-21,14:45,826,-0.1,-0.01,826.06,824.6,826.9,"294,168"
15-Oct-21,14:40,826.1,1.88,0.23,824.4,823.4,827.13,"557,037"
15-Oct-21,14:35,824.22,5.9,0.72,823.74,822.35,826,"865,527"
14-Oct-21,21:05,818.32,0.31,0.04,818.32,818.32,818.32,"372,827"
14-Oct-21,21:00,818.01,-0.23,-0.03,818.29,817.1,818.37,"332,734"
14-Oct-21,20:55,818.24,-0.05,-0.01,818.21,817.05,818.5,"176,980"
14-Oct-21,20:50,818.29,-0.49,-0.06,818.74,817.9,818.74,"105,190"
14-Oct-21,20:45,818.78,0.78,0.1,818.05,817.57,818.85,"121,406"
14-Oct-21,20:40,818,0.61,0.07,817.48,816.94,818.13,"159,729"
14-Oct-21,20:35,817.4,0.13,0.02,817.29,816.63,817.56,"111,298"
14-Oct-21,20:30,817.27,0.38,0.05,816.97,816.57,817.44,"119,585"
14-Oct-21,20:25,816.89,-1,-0.12,817.94,816.85,818.48,"114,512"
14-Oct-21,20:20,817.89,0.38,0.05,817.4,817.3,818.1,"76,224"
14-Oct-21,20:15,817.51,-0.28,-0.03,817.75,817,818.46,"138,799"
14-Oct-21,20:10,817.79,0.26,0.03,817.55,817.4,818.21,"101,784"
14-Oct-21,20:05,817.53,-1.65,-0.2,819.17,817.53,819.28,"125,131"
14-Oct-21,20:00,819.18,-0.01,0,819.21,818.79,819.35,"52,611"
14-Oct-21,19:55,819.19,0.44,0.05,818.82,818.65,819.4,"75,401"
14-Oct-21,19:50,818.75,0.26,0.03,818.51,817.92,818.89,"89,959"
14-Oct-21,19:45,818.49,-0.95,-0.12,819.46,818.13,819.47,"113,731"
14-Oct-21,19:40,819.44,0.18,0.02,819.29,818.93,819.65,"108,629"
14-Oct-21,19:35,819.26,-0.2,-0.02,819.46,819.01,819.46,"45,642"
14-Oct-21,19:30,819.46,-0.08,-0.01,819.53,819.31,819.69,"40,239"
14-Oct-21,19:25,819.54,-0.11,-0.01,819.69,819.49,819.74,"70,603"
14-Oct-21,19:20,819.65,0.79,0.1,818.95,818.75,819.71,"89,013"
14-Oct-21,19:15,818.86,-0.44,-0.05,819.31,818.6,819.78,"102,555"
