Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume
19-Oct-21,05:10,"52,490.00",-50,-0.1,"52,540.00","52,490.00","52,540.00","3,900"
19-Oct-21,05:05,"52,540.00",40,0.08,"52,510.00","52,500.00","52,550.00","12,700"
19-Oct-21,05:00,"52,500.00",20,0.04,"52,480.00","52,470.00","52,510.00","7,400"
19-Oct-21,04:55,"52,480.00",60,0.11,"52,430.00","52,420.00","52,490.00","7,400"
19-Oct-21,04:50,"52,420.00",40,0.08,"52,380.00","52,380.00","52,420.00","3,300"
19-Oct-21,04:45,"52,380.00",20,0.04,"52,360.00","52,360.00","52,420.00","7,400"
19-Oct-21,04:40,"52,360.00",-70,-0.13,"52,430.00","52,360.00","52,440.00","8,000"
19-Oct-21,04:35,"52,430.00",50,0.1,"52,380.00","52,370.00","52,460.00","9,100"
19-Oct-21,03:35,"52,380.00",-20,-0.04,"52,380.00","52,380.00","52,380.00","2,300"
19-Oct-21,03:30,"52,400.00",-40,-0.08,"52,420.00","52,380.00","52,420.00","5,100"
19-Oct-21,03:25,"52,440.00",-10,-0.02,"52,450.00","52,420.00","52,470.00","2,500"
19-Oct-21,03:20,"52,450.00",-30,-0.06,"52,470.00","52,450.00","52,480.00","2,000"
19-Oct-21,03:15,"52,480.00",0,0,"52,500.00","52,470.00","52,500.00","2,200"
19-Oct-21,03:10,"52,480.00",-20,-0.04,"52,500.00","52,480.00","52,510.00","2,200"
19-Oct-21,03:05,"52,500.00",20,0.04,"52,500.00","52,490.00","52,520.00","4,800"
19-Oct-21,03:00,"52,480.00",20,0.04,"52,460.00","52,460.00","52,500.00","3,600"
19-Oct-21,02:55,"52,460.00",-10,-0.02,"52,470.00","52,460.00","52,490.00","2,500"
19-Oct-21,02:50,"52,470.00",20,0.04,"52,450.00","52,450.00","52,510.00","6,600"
19-Oct-21,02:45,"52,450.00",0,0,"52,470.00","52,450.00","52,480.00","1,300"
19-Oct-21,02:40,"52,450.00",10,0.02,"52,460.00","52,430.00","52,480.00","3,400"
19-Oct-21,02:35,"52,440.00",10,0.02,"52,420.00","52,380.00","52,440.00","5,600"
19-Oct-21,02:30,"52,430.00",0,0,"52,430.00","52,410.00","52,480.00","4,500"
19-Oct-21,02:25,"52,430.00",-40,-0.08,"52,470.00","52,430.00","52,490.00","3,700"
19-Oct-21,02:20,"52,470.00",-50,-0.1,"52,500.00","52,450.00","52,510.00","5,600"
19-Oct-21,02:15,"52,520.00",120,0.23,"52,430.00","52,390.00","52,550.00","19,100"
19-Oct-21,02:10,"52,400.00",-10,-0.02,"52,400.00","52,380.00","52,450.00","8,200"
19-Oct-21,02:05,"52,410.00",80,0.15,"52,320.00","52,280.00","52,410.00","9,900"
19-Oct-21,02:00,"52,330.00",-90,-0.17,"52,380.00","52,280.00","52,380.00","8,700"
19-Oct-21,01:55,"52,420.00",-50,-0.1,"52,460.00","52,400.00","52,460.00","6,600"
19-Oct-21,01:50,"52,470.00",60,0.11,"52,410.00","52,400.00","52,470.00","8,000"
19-Oct-21,01:45,"52,410.00",30,0.06,"52,380.00","52,310.00","52,470.00","10,800"
19-Oct-21,01:40,"52,380.00",40,0.08,"52,340.00","52,300.00","52,380.00","8,000"
19-Oct-21,01:35,"52,340.00",120,0.23,"52,220.00","52,160.00","52,360.00","13,000"
19-Oct-21,01:30,"52,220.00",-110,-0.21,"52,350.00","52,190.00","52,360.00","18,700"
19-Oct-21,01:25,"52,330.00",-110,-0.21,"52,440.00","52,330.00","52,490.00","14,900"
19-Oct-21,01:20,"52,440.00",-40,-0.08,"52,500.00","52,380.00","52,540.00","11,600"
19-Oct-21,01:15,"52,480.00",-50,-0.1,"52,530.00","52,370.00","52,570.00","25,600"
19-Oct-21,01:10,"52,530.00",160,0.31,"52,390.00","52,250.00","52,590.00","53,800"
19-Oct-21,01:05,"52,370.00","1,110.00",2.17,"51,620.00","51,620.00","52,440.00","113,000"
18-Oct-21,07:05,"51,260.00",-40,-0.08,"51,260.00","51,260.00","51,260.00","70,300"
18-Oct-21,07:00,"51,300.00",-20,-0.04,"51,330.00","51,280.00","51,370.00","24,100"
18-Oct-21,06:55,"51,320.00",80,0.16,"51,240.00","51,240.00","51,330.00","11,200"
18-Oct-21,06:50,"51,240.00",-10,-0.02,"51,250.00","51,220.00","51,250.00","6,300"
18-Oct-21,06:45,"51,250.00",0,0,"51,250.00","51,220.00","51,260.00","7,900"
18-Oct-21,06:40,"51,250.00",-10,-0.02,"51,270.00","51,220.00","51,270.00","6,800"
18-Oct-21,06:35,"51,260.00",20,0.04,"51,240.00","51,210.00","51,270.00","7,200"
18-Oct-21,06:30,"51,240.00",20,0.04,"51,220.00","51,220.00","51,260.00","4,700"
18-Oct-21,06:25,"51,220.00",30,0.06,"51,200.00","51,200.00","51,240.00","5,100"
18-Oct-21,06:20,"51,190.00",60,0.12,"51,130.00","51,130.00","51,190.00","4,500"
18-Oct-21,06:15,"51,130.00",-10,-0.02,"51,130.00","51,110.00","51,140.00","2,800"
18-Oct-21,06:10,"51,140.00",-40,-0.08,"51,180.00","51,110.00","51,180.00","7,500"
18-Oct-21,06:05,"51,180.00",-10,-0.02,"51,180.00","51,180.00","51,230.00","3,900"
18-Oct-21,06:00,"51,190.00",10,0.02,"51,190.00","51,190.00","51,210.00","5,000"
18-Oct-21,05:55,"51,180.00",40,0.08,"51,160.00","51,160.00","51,190.00","3,600"
18-Oct-21,05:50,"51,140.00",-50,-0.1,"51,160.00","51,140.00","51,170.00","1,600"
18-Oct-21,05:45,"51,190.00",-10,-0.02,"51,190.00","51,170.00","51,190.00","2,100"
18-Oct-21,05:40,"51,200.00",80,0.16,"51,130.00","51,130.00","51,200.00","4,800"
18-Oct-21,05:35,"51,120.00",0,0,"51,130.00","51,120.00","51,150.00","1,300"
18-Oct-21,05:30,"51,120.00",-10,-0.02,"51,120.00","51,100.00","51,140.00","6,100"
18-Oct-21,05:25,"51,130.00",-20,-0.04,"51,150.00","51,130.00","51,160.00","3,600"
18-Oct-21,05:20,"51,150.00",-30,-0.06,"51,170.00","51,150.00","51,190.00","4,400"
18-Oct-21,05:15,"51,180.00",20,0.04,"51,170.00","51,160.00","51,180.00","2,100"
18-Oct-21,05:10,"51,160.00",0,0,"51,150.00","51,130.00","51,190.00","3,800"
18-Oct-21,05:05,"51,160.00",-10,-0.02,"51,160.00","51,150.00","51,180.00","4,700"
18-Oct-21,05:00,"51,170.00",-70,-0.14,"51,240.00","51,170.00","51,240.00","4,900"
18-Oct-21,04:55,"51,240.00",-10,-0.02,"51,250.00","51,230.00","51,260.00","3,700"
18-Oct-21,04:50,"51,250.00",30,0.06,"51,220.00","51,180.00","51,260.00","8,200"
18-Oct-21,04:45,"51,220.00",-10,-0.02,"51,230.00","51,200.00","51,240.00","4,000"
18-Oct-21,04:40,"51,230.00",40,0.08,"51,200.00","51,180.00","51,260.00","7,800"
18-Oct-21,04:35,"51,190.00",10,0.02,"51,110.00","51,030.00","51,190.00","26,500"
18-Oct-21,03:35,"51,180.00",0,0,"51,180.00","51,180.00","51,180.00","2,600"
18-Oct-21,03:30,"51,180.00",-40,-0.08,"51,250.00","51,180.00","51,250.00","4,800"
18-Oct-21,03:25,"51,220.00",-40,-0.08,"51,250.00","51,210.00","51,250.00","4,100"
18-Oct-21,03:20,"51,260.00",-30,-0.06,"51,290.00","51,260.00","51,290.00","2,600"
18-Oct-21,03:15,"51,290.00",0,0,"51,280.00","51,260.00","51,310.00","2,300"
18-Oct-21,03:10,"51,290.00",90,0.18,"51,220.00","51,220.00","51,290.00","3,500"
18-Oct-21,03:05,"51,200.00",-70,-0.14,"51,270.00","51,150.00","51,270.00","5,100"
18-Oct-21,03:00,"51,270.00",90,0.18,"51,180.00","51,180.00","51,280.00","7,500"
18-Oct-21,02:55,"51,180.00",-40,-0.08,"51,220.00","51,150.00","51,230.00","6,200"
18-Oct-21,02:50,"51,220.00",120,0.23,"51,110.00","51,110.00","51,220.00","6,300"
18-Oct-21,02:45,"51,100.00",-30,-0.06,"51,140.00","51,100.00","51,170.00","8,400"
18-Oct-21,02:40,"51,130.00",-190,-0.37,"51,330.00","51,110.00","51,330.00","16,900"
18-Oct-21,02:35,"51,320.00",-50,-0.1,"51,360.00","51,320.00","51,360.00","4,300"
18-Oct-21,02:30,"51,370.00",30,0.06,"51,350.00","51,350.00","51,380.00","2,500"
18-Oct-21,02:25,"51,340.00",30,0.06,"51,310.00","51,310.00","51,340.00","2,600"
18-Oct-21,02:20,"51,310.00",-20,-0.04,"51,330.00","51,310.00","51,340.00","2,100"
18-Oct-21,02:15,"51,330.00",-40,-0.08,"51,370.00","51,330.00","51,380.00","3,800"
18-Oct-21,02:10,"51,370.00",30,0.06,"51,330.00","51,310.00","51,390.00","6,100"
18-Oct-21,02:05,"51,340.00",-30,-0.06,"51,350.00","51,340.00","51,370.00","2,300"
18-Oct-21,02:00,"51,370.00",-110,-0.21,"51,470.00","51,290.00","51,490.00","16,700"
18-Oct-21,01:55,"51,480.00",-10,-0.02,"51,490.00","51,470.00","51,530.00","5,400"
18-Oct-21,01:50,"51,490.00",-80,-0.16,"51,570.00","51,490.00","51,610.00","10,000"
18-Oct-21,01:45,"51,570.00",50,0.1,"51,510.00","51,510.00","51,610.00","6,300"
18-Oct-21,01:40,"51,520.00",70,0.14,"51,470.00","51,440.00","51,560.00","10,600"
18-Oct-21,01:35,"51,450.00",10,0.02,"51,430.00","51,400.00","51,470.00","8,400"
18-Oct-21,01:30,"51,440.00",-50,-0.1,"51,460.00","51,400.00","51,530.00","11,600"
18-Oct-21,01:25,"51,490.00",-90,-0.17,"51,570.00","51,460.00","51,660.00","20,100"
18-Oct-21,01:20,"51,580.00",-130,-0.25,"51,700.00","51,550.00","51,700.00","10,200"
18-Oct-21,01:15,"51,710.00",100,0.19,"51,620.00","51,620.00","51,740.00","16,700"
18-Oct-21,01:10,"51,610.00",-140,-0.27,"51,750.00","51,550.00","51,790.00","20,200"
18-Oct-21,01:05,"51,750.00",220,0.43,"51,520.00","51,290.00","51,890.00","84,400"
15-Oct-21,07:05,"51,530.00",30,0.06,"51,530.00","51,530.00","51,530.00","80,700"
15-Oct-21,07:00,"51,500.00",30,0.06,"51,480.00","51,450.00","51,540.00","29,000"
15-Oct-21,06:55,"51,470.00",40,0.08,"51,420.00","51,420.00","51,480.00","13,100"
15-Oct-21,06:50,"51,430.00",20,0.04,"51,420.00","51,410.00","51,450.00","7,700"
15-Oct-21,06:45,"51,410.00",0,0,"51,400.00","51,400.00","51,430.00","4,500"
15-Oct-21,06:40,"51,410.00",-10,-0.02,"51,430.00","51,390.00","51,450.00","9,000"
15-Oct-21,06:35,"51,420.00",30,0.06,"51,400.00","51,360.00","51,430.00","8,800"
15-Oct-21,06:30,"51,390.00",-120,-0.23,"51,490.00","51,370.00","51,510.00","10,700"
15-Oct-21,06:25,"51,510.00",30,0.06,"51,480.00","51,470.00","51,510.00","5,300"
15-Oct-21,06:20,"51,480.00",10,0.02,"51,460.00","51,450.00","51,500.00","5,700"
15-Oct-21,06:15,"51,470.00",40,0.08,"51,420.00","51,420.00","51,480.00","5,700"
15-Oct-21,06:10,"51,430.00",-30,-0.06,"51,440.00","51,400.00","51,450.00","10,500"
15-Oct-21,06:05,"51,460.00",40,0.08,"51,420.00","51,420.00","51,470.00","6,700"
15-Oct-21,06:00,"51,420.00",20,0.04,"51,400.00","51,380.00","51,420.00","2,400"
15-Oct-21,05:55,"51,400.00",0,0,"51,410.00","51,360.00","51,420.00","5,600"
15-Oct-21,05:50,"51,400.00",-30,-0.06,"51,430.00","51,380.00","51,450.00","11,300"
15-Oct-21,05:45,"51,430.00",-90,-0.17,"51,530.00","51,430.00","51,530.00","5,700"
15-Oct-21,05:40,"51,520.00",30,0.06,"51,470.00","51,470.00","51,530.00","4,900"
15-Oct-21,05:35,"51,490.00",40,0.08,"51,450.00","51,430.00","51,490.00","4,600"
15-Oct-21,05:30,"51,450.00",-10,-0.02,"51,460.00","51,430.00","51,490.00","3,900"
15-Oct-21,05:25,"51,460.00",-30,-0.06,"51,490.00","51,450.00","51,520.00","5,300"
15-Oct-21,05:20,"51,490.00",70,0.14,"51,430.00","51,430.00","51,530.00","7,100"
15-Oct-21,05:15,"51,420.00",-50,-0.1,"51,490.00","51,420.00","51,490.00","4,600"
15-Oct-21,05:10,"51,470.00",-40,-0.08,"51,500.00","51,470.00","51,500.00","5,500"
15-Oct-21,05:05,"51,510.00",-100,-0.19,"51,620.00","51,510.00","51,620.00","4,500"
15-Oct-21,05:00,"51,610.00",-10,-0.02,"51,620.00","51,570.00","51,620.00","4,100"
15-Oct-21,04:55,"51,620.00",30,0.06,"51,590.00","51,590.00","51,630.00","5,700"
15-Oct-21,04:50,"51,590.00",20,0.04,"51,580.00","51,570.00","51,650.00","7,000"
15-Oct-21,04:45,"51,570.00",-30,-0.06,"51,550.00","51,530.00","51,600.00","5,700"
15-Oct-21,04:40,"51,600.00",70,0.14,"51,520.00","51,410.00","51,600.00","15,500"
15-Oct-21,04:35,"51,530.00",-110,-0.21,"51,550.00","51,500.00","51,600.00","18,800"
15-Oct-21,03:35,"51,640.00",10,0.02,"51,640.00","51,640.00","51,640.00","4,300"
15-Oct-21,03:30,"51,630.00",-40,-0.08,"51,670.00","51,620.00","51,680.00","3,200"
15-Oct-21,03:25,"51,670.00",10,0.02,"51,650.00","51,620.00","51,690.00","5,000"
15-Oct-21,03:20,"51,660.00",130,0.25,"51,550.00","51,550.00","51,660.00","5,400"
15-Oct-21,03:15,"51,530.00",-30,-0.06,"51,570.00","51,530.00","51,580.00","1,800"
15-Oct-21,03:10,"51,560.00",-10,-0.02,"51,570.00","51,540.00","51,580.00","2,700"
15-Oct-21,03:05,"51,570.00",-40,-0.08,"51,590.00","51,550.00","51,650.00","9,400"
15-Oct-21,03:00,"51,610.00",50,0.1,"51,580.00","51,510.00","51,610.00","6,400"
15-Oct-21,02:55,"51,560.00",60,0.12,"51,490.00","51,490.00","51,570.00","7,900"
15-Oct-21,02:50,"51,500.00",-20,-0.04,"51,520.00","51,450.00","51,540.00","7,200"
15-Oct-21,02:45,"51,520.00",70,0.14,"51,480.00","51,430.00","51,520.00","6,300"
15-Oct-21,02:40,"51,450.00",40,0.08,"51,440.00","51,440.00","51,490.00","3,700"
15-Oct-21,02:35,"51,410.00",-20,-0.04,"51,430.00","51,390.00","51,480.00","4,700"
15-Oct-21,02:30,"51,430.00",60,0.12,"51,370.00","51,370.00","51,460.00","4,800"
15-Oct-21,02:25,"51,370.00",-50,-0.1,"51,440.00","51,360.00","51,440.00","5,900"
15-Oct-21,02:20,"51,420.00",-130,-0.25,"51,550.00","51,390.00","51,580.00","10,000"
15-Oct-21,02:15,"51,550.00",60,0.12,"51,500.00","51,460.00","51,550.00","7,300"
15-Oct-21,02:10,"51,490.00",-80,-0.16,"51,550.00","51,490.00","51,570.00","3,500"
15-Oct-21,02:05,"51,570.00",70,0.14,"51,480.00","51,400.00","51,590.00","18,700"
15-Oct-21,02:00,"51,500.00",120,0.23,"51,380.00","51,340.00","51,520.00","10,200"
15-Oct-21,01:55,"51,380.00",-80,-0.16,"51,470.00","51,380.00","51,520.00","11,800"
15-Oct-21,01:50,"51,460.00",80,0.16,"51,370.00","51,320.00","51,460.00","9,400"
15-Oct-21,01:45,"51,380.00",60,0.12,"51,330.00","51,320.00","51,460.00","13,700"
15-Oct-21,01:40,"51,320.00",90,0.18,"51,230.00","51,170.00","51,370.00","8,800"
15-Oct-21,01:35,"51,230.00",110,0.22,"51,130.00","51,080.00","51,230.00","16,600"
15-Oct-21,01:30,"51,120.00",-250,-0.49,"51,350.00","51,040.00","51,350.00","29,500"
15-Oct-21,01:25,"51,370.00",40,0.08,"51,360.00","51,260.00","51,520.00","25,700"
15-Oct-21,01:20,"51,330.00",-190,-0.37,"51,500.00","51,320.00","51,610.00","16,900"
15-Oct-21,01:15,"51,520.00",210,0.41,"51,300.00","51,270.00","51,540.00","18,900"
15-Oct-21,01:10,"51,310.00",240,0.47,"51,080.00","51,050.00","51,320.00","26,100"
15-Oct-21,01:05,"51,070.00",-580,-1.12,"51,460.00","50,900.00","51,530.00","117,100"
14-Oct-21,07:05,"51,650.00",-30,-0.06,"51,650.00","51,650.00","51,650.00","82,000"
14-Oct-21,07:00,"51,680.00",-110,-0.21,"51,810.00","51,680.00","51,810.00","27,200"
14-Oct-21,06:55,"51,790.00",-20,-0.04,"51,810.00","51,780.00","51,830.00","10,600"
14-Oct-21,06:50,"51,810.00",20,0.04,"51,780.00","51,780.00","51,820.00","3,900"
14-Oct-21,06:45,"51,790.00",-30,-0.06,"51,820.00","51,770.00","51,830.00","9,900"
14-Oct-21,06:40,"51,820.00",-20,-0.04,"51,850.00","51,820.00","51,860.00","7,100"
14-Oct-21,06:35,"51,840.00",-40,-0.08,"51,880.00","51,830.00","51,890.00","8,200"
14-Oct-21,06:30,"51,880.00",-20,-0.04,"51,900.00","51,870.00","51,900.00","2,500"
14-Oct-21,06:25,"51,900.00",10,0.02,"51,880.00","51,870.00","51,900.00","3,800"
14-Oct-21,06:20,"51,890.00",-50,-0.1,"51,940.00","51,850.00","51,940.00","6,500"
14-Oct-21,06:15,"51,940.00",30,0.06,"51,910.00","51,890.00","51,940.00","5,400"
14-Oct-21,06:10,"51,910.00",40,0.08,"51,890.00","51,890.00","51,930.00","3,500"
14-Oct-21,06:05,"51,870.00",-20,-0.04,"51,890.00","51,840.00","51,890.00","3,300"
14-Oct-21,06:00,"51,890.00",30,0.06,"51,870.00","51,870.00","51,920.00","3,400"
14-Oct-21,05:55,"51,860.00",50,0.1,"51,830.00","51,830.00","51,910.00","5,100"
14-Oct-21,05:50,"51,810.00",20,0.04,"51,790.00","51,790.00","51,840.00","4,800"
14-Oct-21,05:45,"51,790.00",0,0,"51,790.00","51,780.00","51,800.00","1,800"
14-Oct-21,05:40,"51,790.00",0,0,"51,790.00","51,780.00","51,830.00","3,500"
14-Oct-21,05:35,"51,790.00",30,0.06,"51,790.00","51,770.00","51,810.00","3,900"
14-Oct-21,05:30,"51,760.00",-80,-0.15,"51,850.00","51,760.00","51,860.00","6,300"
14-Oct-21,05:25,"51,840.00",-30,-0.06,"51,870.00","51,840.00","51,880.00","2,700"
14-Oct-21,05:20,"51,870.00",30,0.06,"51,840.00","51,840.00","51,880.00","4,100"
14-Oct-21,05:15,"51,840.00",-40,-0.08,"51,860.00","51,830.00","51,880.00","3,600"
14-Oct-21,05:10,"51,880.00",-20,-0.04,"51,890.00","51,850.00","51,910.00","5,400"
14-Oct-21,05:05,"51,900.00",-100,-0.19,"52,000.00","51,880.00","52,000.00","5,900"
14-Oct-21,05:00,"52,000.00",50,0.1,"51,960.00","51,960.00","52,030.00","7,000"
14-Oct-21,04:55,"51,950.00",-40,-0.08,"51,990.00","51,940.00","51,990.00","1,700"
14-Oct-21,04:50,"51,990.00",90,0.17,"51,920.00","51,920.00","51,990.00","6,500"
14-Oct-21,04:45,"51,900.00",50,0.1,"51,860.00","51,850.00","51,930.00","6,800"
14-Oct-21,04:40,"51,850.00",30,0.06,"51,810.00","51,760.00","51,870.00","15,300"
14-Oct-21,04:35,"51,820.00",-290,-0.56,"52,100.00","51,810.00","52,100.00","33,300"
14-Oct-21,03:35,"52,110.00",20,0.04,"52,110.00","52,110.00","52,110.00","5,500"
14-Oct-21,03:30,"52,090.00",20,0.04,"52,060.00","52,050.00","52,110.00","5,500"
14-Oct-21,03:25,"52,070.00",-20,-0.04,"52,080.00","52,040.00","52,080.00","3,600"
14-Oct-21,03:20,"52,090.00",30,0.06,"52,050.00","52,050.00","52,090.00","2,700"
14-Oct-21,03:15,"52,060.00",0,0,"52,030.00","52,020.00","52,070.00","2,900"
14-Oct-21,03:10,"52,060.00",20,0.04,"52,040.00","52,030.00","52,060.00","2,800"
14-Oct-21,03:05,"52,040.00",-60,-0.12,"52,080.00","52,030.00","52,100.00","3,600"
14-Oct-21,03:00,"52,100.00",30,0.06,"52,070.00","52,070.00","52,140.00","4,400"
14-Oct-21,02:55,"52,070.00",0,0,"52,080.00","52,040.00","52,090.00","3,200"
14-Oct-21,02:50,"52,070.00",-40,-0.08,"52,130.00","52,030.00","52,130.00","6,600"
14-Oct-21,02:45,"52,110.00",-50,-0.1,"52,140.00","52,100.00","52,210.00","6,900"
14-Oct-21,02:40,"52,160.00",-70,-0.13,"52,230.00","52,130.00","52,260.00","8,400"
14-Oct-21,02:35,"52,230.00",110,0.21,"52,110.00","52,090.00","52,240.00","8,800"
14-Oct-21,02:30,"52,120.00",-40,-0.08,"52,170.00","52,120.00","52,260.00","16,900"
14-Oct-21,02:25,"52,160.00",130,0.25,"52,020.00","52,000.00","52,180.00","23,100"
14-Oct-21,02:20,"52,030.00",110,0.21,"51,920.00","51,900.00","52,060.00","14,600"
14-Oct-21,02:15,"51,920.00",-20,-0.04,"51,940.00","51,840.00","51,950.00","7,600"
14-Oct-21,02:10,"51,940.00",70,0.14,"51,890.00","51,870.00","51,950.00","5,800"
14-Oct-21,02:05,"51,870.00",-50,-0.1,"51,910.00","51,850.00","51,910.00","7,400"
14-Oct-21,02:00,"51,920.00",-100,-0.19,"52,030.00","51,910.00","52,030.00","6,500"
14-Oct-21,01:55,"52,020.00",120,0.23,"51,930.00","51,880.00","52,020.00","15,500"
14-Oct-21,01:50,"51,900.00",-20,-0.04,"51,920.00","51,840.00","51,960.00","11,400"
14-Oct-21,01:45,"51,920.00",20,0.04,"51,900.00","51,870.00","51,940.00","5,400"
14-Oct-21,01:40,"51,900.00",70,0.14,"51,880.00","51,800.00","51,900.00","11,300"
14-Oct-21,01:35,"51,830.00",-80,-0.15,"51,880.00","51,830.00","51,980.00","13,400"
14-Oct-21,01:30,"51,910.00",50,0.1,"51,860.00","51,850.00","51,970.00","14,800"
14-Oct-21,01:25,"51,860.00",-150,-0.29,"52,000.00","51,860.00","52,010.00","14,300"
14-Oct-21,01:20,"52,010.00",120,0.23,"51,900.00","51,800.00","52,070.00","46,500"
14-Oct-21,01:15,"51,890.00",280,0.54,"51,630.00","51,630.00","51,960.00","31,000"
14-Oct-21,01:10,"51,610.00",-230,-0.44,"51,830.00","51,540.00","51,840.00","35,200"
14-Oct-21,01:05,"51,840.00",850,1.67,"51,510.00","51,360.00","51,930.00","95,000"
13-Oct-21,07:05,"50,990.00",-10,-0.02,"50,990.00","50,990.00","50,990.00","53,400"
13-Oct-21,07:00,"51,000.00",-40,-0.08,"51,030.00","51,000.00","51,060.00","14,100"
13-Oct-21,06:55,"51,040.00",100,0.2,"50,940.00","50,940.00","51,060.00","12,000"
13-Oct-21,06:50,"50,940.00",0,0,"50,940.00","50,920.00","50,960.00","8,300"
13-Oct-21,06:45,"50,940.00",-30,-0.06,"50,990.00","50,930.00","50,990.00","6,600"
13-Oct-21,06:40,"50,970.00",0,0,"50,960.00","50,940.00","50,970.00","4,400"
13-Oct-21,06:35,"50,970.00",20,0.04,"50,950.00","50,950.00","51,000.00","7,500"
13-Oct-21,06:30,"50,950.00",20,0.04,"50,930.00","50,900.00","50,950.00","3,800"
13-Oct-21,06:25,"50,930.00",0,0,"50,930.00","50,890.00","50,940.00","7,300"
13-Oct-21,06:20,"50,930.00",-30,-0.06,"50,960.00","50,930.00","51,000.00","7,300"
13-Oct-21,06:15,"50,960.00",0,0,"50,940.00","50,900.00","50,970.00","8,400"
13-Oct-21,06:10,"50,960.00",-20,-0.04,"51,000.00","50,930.00","51,000.00","9,600"
13-Oct-21,06:05,"50,980.00",-90,-0.18,"51,080.00","50,970.00","51,080.00","4,800"
13-Oct-21,06:00,"51,070.00",40,0.08,"51,010.00","50,980.00","51,080.00","12,300"
13-Oct-21,05:55,"51,030.00",-40,-0.08,"51,070.00","51,010.00","51,080.00","4,900"
13-Oct-21,05:50,"51,070.00",-50,-0.1,"51,150.00","51,070.00","51,170.00","4,400"
13-Oct-21,05:45,"51,120.00",0,0,"51,110.00","51,040.00","51,180.00","11,600"
13-Oct-21,05:40,"51,120.00",-110,-0.21,"51,220.00","51,110.00","51,220.00","9,000"
13-Oct-21,05:35,"51,230.00",-60,-0.12,"51,290.00","51,210.00","51,300.00","5,900"
13-Oct-21,05:30,"51,290.00",10,0.02,"51,260.00","51,260.00","51,290.00","3,300"
13-Oct-21,05:25,"51,280.00",-90,-0.18,"51,370.00","51,260.00","51,380.00","12,200"
13-Oct-21,05:20,"51,370.00",-160,-0.31,"51,530.00","51,360.00","51,540.00","13,800"
13-Oct-21,05:15,"51,530.00",-40,-0.08,"51,580.00","51,530.00","51,580.00","1,700"
13-Oct-21,05:10,"51,570.00",30,0.06,"51,540.00","51,520.00","51,600.00","4,500"
13-Oct-21,05:05,"51,540.00",40,0.08,"51,510.00","51,500.00","51,540.00","3,400"
13-Oct-21,05:00,"51,500.00",0,0,"51,480.00","51,480.00","51,520.00","2,700"
13-Oct-21,04:55,"51,500.00",-10,-0.02,"51,520.00","51,500.00","51,530.00","1,700"
13-Oct-21,04:50,"51,510.00",40,0.08,"51,470.00","51,460.00","51,520.00","3,000"
13-Oct-21,04:45,"51,470.00",30,0.06,"51,460.00","51,460.00","51,490.00","4,000"
13-Oct-21,04:40,"51,440.00",-70,-0.14,"51,500.00","51,440.00","51,520.00","7,300"
13-Oct-21,04:35,"51,510.00",0,0,"51,600.00","51,510.00","51,610.00","15,400"
13-Oct-21,03:35,"51,510.00",20,0.04,"51,510.00","51,510.00","51,510.00","3,700"
13-Oct-21,03:30,"51,490.00",-30,-0.06,"51,520.00","51,470.00","51,520.00","3,400"
13-Oct-21,03:25,"51,520.00",40,0.08,"51,490.00","51,480.00","51,530.00","2,900"
13-Oct-21,03:20,"51,480.00",0,0,"51,480.00","51,470.00","51,500.00","2,300"
13-Oct-21,03:15,"51,480.00",-100,-0.19,"51,590.00","51,450.00","51,620.00","11,500"
13-Oct-21,03:10,"51,580.00",-10,-0.02,"51,600.00","51,580.00","51,610.00","2,100"
13-Oct-21,03:05,"51,590.00",-10,-0.02,"51,580.00","51,560.00","51,600.00","2,600"
13-Oct-21,03:00,"51,600.00",-40,-0.08,"51,640.00","51,590.00","51,640.00","2,700"
13-Oct-21,02:55,"51,640.00",-10,-0.02,"51,630.00","51,600.00","51,640.00","2,400"
13-Oct-21,02:50,"51,650.00",50,0.1,"51,590.00","51,570.00","51,710.00","8,000"
13-Oct-21,02:45,"51,600.00",50,0.1,"51,570.00","51,560.00","51,610.00","4,100"
13-Oct-21,02:40,"51,550.00",10,0.02,"51,580.00","51,520.00","51,590.00","3,400"
13-Oct-21,02:35,"51,540.00",60,0.12,"51,470.00","51,470.00","51,580.00","5,700"
13-Oct-21,02:30,"51,480.00",-70,-0.14,"51,550.00","51,460.00","51,550.00","3,900"
13-Oct-21,02:25,"51,550.00",80,0.16,"51,460.00","51,430.00","51,580.00","7,800"
13-Oct-21,02:20,"51,470.00",-120,-0.23,"51,590.00","51,450.00","51,590.00","13,200"
13-Oct-21,02:15,"51,590.00",30,0.06,"51,560.00","51,550.00","51,660.00","7,500"
13-Oct-21,02:10,"51,560.00",-150,-0.29,"51,720.00","51,550.00","51,720.00","9,700"
13-Oct-21,02:05,"51,710.00",-90,-0.17,"51,800.00","51,660.00","51,800.00","8,600"
13-Oct-21,02:00,"51,800.00",0,0,"51,800.00","51,770.00","51,820.00","3,500"
13-Oct-21,01:55,"51,800.00",30,0.06,"51,780.00","51,780.00","51,830.00","4,400"
13-Oct-21,01:50,"51,770.00",-70,-0.14,"51,830.00","51,770.00","51,850.00","5,500"
13-Oct-21,01:45,"51,840.00",150,0.29,"51,670.00","51,670.00","51,880.00","12,200"
13-Oct-21,01:40,"51,690.00",-80,-0.15,"51,760.00","51,670.00","51,820.00","8,200"
